CURVE_WALL_PLANE_HALF_CIRCLE_LARGE,2,6,2,3
CURVE_WALL_PLANE_HALF_CIRCLE_LARGEST,2,6,2,4
CURVE_WALL_PLANE_3_QUARTER_CIRCLE_SMALL,2,6,3,1
CURVE_WALL_PLANE_3_QUARTER_CIRCLE_MEDIUM,2,6,3,2
HUMP_WALL_PLANE_SMALL,2,6,4,1
HUMP_WALL_PLANE_MEDIUM,2,6,4,2
HUMP_WALL_PLANE_LARGE,2,6,4,3
LOOP_WALL_PLANE_SMALL,2,6,5,1
LOOP_WALL_PLANE_MEDIUM,2,6,5,2
LOOP_WALL_PLANE_LARGE,2,6,5,3
LOOP_WALL_PLANE_SMALL_DOUBLE,2,6,5,4
WAVE_WALL_PLANE_2_CURVES_SMALL,2,6,6,1
WAVE_WALL_PLANE_2_CURVES_MEDIUM,2,6,6,2
WAVE_WALL_PLANE_2_CURVES_LARGE,2,6,6,3
WAVE_WALL_PLANE_3_CURVES_SMALL,2,6,6,4
WAVE_WALL_PLANE_3_CURVES_MEDIUM,2,6,6,5
WAVE_WALL_PLANE_3_CURVES_LARGE,2,6,6,6
CURVE_THEN_STRAIGHT_MOVEMENT_WALL_PLANE,2,6,7,1
CURVED_CROSS_MOVEMENT_WALL_SMALL,2,6,7,2
CURVED_CROSS_MOVEMENT_WALL_MEDIUM,2,6,7,3
ROTATION_SINGLE_WALL_PLANE,2,6,8,1
ROTATION_DOUBLE_WALL_PLANE,2,6,9,1
ROTATION_ALTERNATE_WALL_PLANE,2,6,10,1
SHAKING_WALL_PLANE,2,6,11,1
CURVE_HITS_FRONT_WALL,2,7,1,1
HUMP_HITS_FRONT_WALL,2,7,2,1
LOOP_HITS_FRONT_WALL,2,7,3,1
WAVE_HITS_FRONT_WALL,2,7,4,1
ROTATION_SINGLE_HITS_FRONT_WALL,2,7,5,1
ROTATION_DOUBLE_HITS_FRONT_WALL,2,7,6,1
ROTATION_ALTERNATING_HITS_FRONT_WALL,2,7,7,1
CURVE_HITS_CHEST,2,7,9,1
HUMP_HITS_CHEST,2,7,10,1
LOOP_HITS_CHEST,2,7,11,1
WAVE_HITS_CHEST,2,7,12,1
ROTATION_SINGLE_HITS_CHEST,2,7,13,1
ROTATION_DOUBLE_HITS_CHEST,2,7,14,1
ROTATION_ALTERNATIVE_HITS_CHEST,2,7,15,1
WAVE_DIAGONAL_PATH_SMALL,2,7,16,1
WAVE_DIAGONAL_PATH_MEDIUM,2,7,16,2
WAVE_DIAGONAL_PATH_LARGE,2,7,16,3
CURVE_HITS_CEILING_SMALL,2,8,1,1
CURVE_HITS_CEILING_LARGE,2,8,1,2
HUMP_HITS_CEILING_2_HUMPS_SMALL,2,8,2,1
HUMP_HITS_CEILING_2_HUMPS_LARGE,2,8,2,2
HUMP_HITS_CEILING_3_HUMPS_SMALL,2,8,2,3
HUMP_HITS_CEILING_3_HUMPS_LARGE,2,8,2,4
LOOP_HITS_CEILING_SMALL_SINGLE,2,8,3,1
LOOP_HITS_CEILING_LARGE_SINGLE,2,8,3,2
LOOP_HITS_CEILING_SMALL_DOUBLE,2,8,3,3
LOOP_HITS_CEILING_LARGE_DOUBLE,2,8,3,4
WAVE_HITS_CEILING_SMALL,2,8,4,1
WAVE_HITS_CEILING_LARGE,2,8,4,2
ROTATION_SINGLE_HITS_CEILING,2,8,5,1
ROTATION_DOUBLE_HITS_CEILING,2,8,6,1
ROTATION_ALTERNATING_HITS_CEILING,2,8,7,1
CURVE_HITS_FLOOR_SMALL,2,8,8,1
CURVE_HITS_FLOOR_LARGE,2,8,8,2
HUMP_HITS_FLOOR_2_HUMPS_SMALL,2,8,9,1
HUMP_HITS_FLOOR_2_HUMPS_LARGE,2,8,9,2
HUMP_HITS_FLOOR_3_HUMPS_SMALL,2,8,9,3
HUMP_HITS_FLOOR_3_HUMPS_LARGE,2,8,9,4
LOOP_HITS_FLOOR_SMALL_SINGLE,2,8,10,1
LOOP_HITS_FLOOR_LARGE_SINGLE,2,8,10,2
LOOP_HITS_FLOOR_SMALL_DOUBLE,2,8,10,3
LOOP_HITS_FLOOR_LARGE_DOUBLE,2,8,10,4
WAVE_HITS_FLOOR_SMALL,2,8,11,1
WAVE_HITS_FLOOR_LARGE,2,8,11,2
ROTATION_SINGLE_HITS_FLOOR,2,8,12,1
ROTATION_DOUBLE_HITS_FLOOR,2,8,13,1
ROTATION_ALTERNATING_HITS_FLOOR,2,8,14,1
CURVE_FLOOR_PLANE_SMALL,2,9,1,1
CURVE_FLOOR_PLANE_MEDIUM_1,2,9,1,2
CURVE_FLOOR_PLANE_MEDIUM_2,2,9,1,3
CURVE_FLOOR_PLANE_LARGE,2,9,1,4
CURVE_FLOOR_PLANE_COMBINED,2,9,1,5
HUMP_FLOOR_PLANE_SMALL,2,9,2,1
LOOP_FLOOR_PLANE_SMALL,2,9,3,1
WAVE_FLOOR_PLANE_SNAKE,2,9,4,1
WAVE_FLOOR_PLANE_SMALL,2,9,4,2
WAVE_FLOOR_PLANE_LARGE,2,9,4,3
ROTATION_SINGLE_FLOOR_PLANE,2,9,5,1
ROTATION_DOUBLE_FLOOR_PLANE,2,9,6,1
ROTATION_ALTERNATING_FLOOR_PLANE,2,9,7,1
SHAKING_PARALLEL_FLOOR,2,9,8,1
ARM_CIRCLE_WALL_SMALL_SINGLE,2,10,1,1
